Anneal Time,Temperature,PbI2_vol,BAAc_vol,MAI_vol,R PbI2,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,files,campaign
45.0,150.0,,,,1.0,0.4,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N2 R8 sample 7_Subt2__0__17-34-46-402.csv,N2
45.0,150.0,,,,1.0,0.4,1.55,0.0,0.0,0.0,0.0,0.0,0.3223655942537893,0.351880531382821,0.351880531382821,0.0,0.0,0.0,0.0,0.6463262559187183,N2 R8 sample 8_Subt2__0__17-35-22-903.csv,N2
40.0,150.0,,,,1.0,0.5,1.2,0.0,0.0,0.0,0.3357080056976887,0.3090706338076415,0.0,0.3359847653057856,0.335226636992463,0.0,0.0,0.0,0.0,0.5205410572579366,N2 R8 sample 9_Subt2__0__17-29-11-911.csv,N2
40.0,150.0,,,,1.0,0.5,1.2,0.0,0.2463148707495073,0.2862306460201535,0.2798988789710845,0.0,0.2345221441148242,0.2477987843115749,0.2474141464826582,0.0,0.0,0.0,0.0,0.4469292612881432,N2 R8 sample 10_Subt2__0__17-29-39-912.csv,N2
25.0,150.0,,,,1.0,0.42,1.2,0.0,0.0,0.2396271405929634,0.3544526616610717,0.3217405082268273,0.0,0.2364446738125997,0.1853026821210849,0.2018044399476921,0.0,0.0,0.0,0.2626545341750935,N2 R8 sample 11_Subt2__0__17-09-39-438.csv,N2
25.0,150.0,,,,1.0,0.42,1.2,0.0,0.2090428415180055,0.2620043599649468,0.4147724626896241,0.3182904724633948,0.2597366687257822,0.0,0.0,0.0,0.0,0.0,0.0,0.2451205683700173,N2 R8 sample 12_Subt2__0__17-10-13-937.csv,N2
60.0,60.0,,,,1.0,1.05,1.35,0.0,0.1969200372189714,0.3060416728833686,0.1312218209172583,0.0929002316443566,0.0995455384045568,0.0864588189613536,0.0,0.0973870073434057,0.1037921928711229,0.0952567865659725,0.1027917545858944,0.1425742148352444,N2 R9 sample 1_Subt2__0__19-15-25-764.csv,N2
60.0,60.0,,,,1.0,1.05,1.35,0.0,0.2487190262917733,0.3097896483809254,0.1576138326927977,0.1233801314406468,0.1449348689116308,0.1200618089486632,0.0,0.1201589223632325,0.1322149858511628,0.1162733274536293,0.1237029044601104,0.1167537254355097,N2 R9 sample 2_Subt2__0__19-16-06-262.csv,N2
60.0,60.0,,,,1.0,1.1,1.2,0.0,0.2362645313614073,0.2111637466473503,0.0962556633770838,0.0907270357143345,0.093027354433504,0.0918243683347413,0.1154837702756729,0.1153782308470493,0.0858574238039373,0.1195278127905312,0.1193584082950189,0.1024036896040776,N2 R9 sample 3_Subt2__0__19-16-45-760.csv,N2
60.0,60.0,,,,1.0,1.1,1.2,0.0,0.1964970480573074,0.3069931219998105,0.1463505713377839,0.1240306487971688,0.1195096845329782,0.114097140988459,0.1077678118882653,0.1134184630512801,0.1114785191140922,0.1112699064852206,0.1418105749369427,0.1443265612758397,N2 R9 sample 4_Subt2__0__19-17-21-762.csv,N2
30.0,60.0,,,,1.0,0.95,1.55,0.0,0.2359562205910601,0.2114965807760838,0.1566272087888299,0.07420501132889,0.0923456453855158,0.0747005374778574,0.0800132239644465,0.0740256792053391,0.0738758895051269,0.0727404491654077,0.0640702398277459,0.0905702771907257,N2 R9 sample 5_Subt2__0__18-47-13-303.csv,N2
30.0,60.0,,,,1.0,0.95,1.55,0.0,0.2072137154828775,0.2958146891890948,0.1703015794921431,0.1382353664331598,0.0969020518003443,0.1058965561993822,0.0928112319733319,0.0927054522257631,0.0863137961007664,0.1012679149654171,0.1010995843719969,0.0977614406624849,N2 R9 sample 6_Subt2__0__18-48-11-802.csv,N2
25.0,60.0,,,,1.0,0.98,1.58,0.0,0.3229363482261423,0.2910195866099822,0.1957988417191078,0.0,0.1467225508193513,0.1783666367907952,0.143486760995654,0.1506585662032936,0.1504827047367365,0.159571205098993,0.1594208557732733,0.1620357919595063,N2 R9 sample 7_Subt2__0__18-46-24-804.csv,N2
25.0,60.0,,,,1.0,0.98,1.58,0.0,0.3058919216776802,0.3644447593683208,0.0,0.2220555814597508,0.1726308479422243,0.1713083665828991,0.1826214458202002,0.1943280781935047,0.1941046618611721,0.1865218450747717,0.0,0.2068517268571118,N2 R9 sample 8_Subt2__0__18-45-55-804.csv,N2
20.0,60.0,,,,1.0,0.95,1.6,0.0,0.3146505974630371,0.2998832222174503,0.214613376656621,0.1672631385520838,0.1588086431823916,0.1518387216659178,0.0,0.0,0.1442577176444705,0.1418598969011624,0.1417041184956621,0.1510286811961013,N2 R9 sample 9_Subt2__0__18-41-15-811.csv,N2
20.0,60.0,,,,1.0,0.95,1.6,0.0,0.4194082097210816,0.4722868232879859,0.0,0.325170099221269,0.2810406788725579,0.2813847902615489,0.2815550992483519,0.2813960135506539,0.2815835112375365,0.2814001576190135,0.2811745184217843,0.2834259653521077,N2 R9 sample 10_Subt2__0__18-42-53-309.csv,N2
15.0,60.0,,,,1.0,0.98,1.6,0.0,0.3611354326888105,0.364125763705972,0.2603474858395257,0.2396452031775126,0.2103517121120551,0.2006643061106129,0.1977045896659454,0.2106682374883519,0.1988225174541017,0.1986582949899237,0.1993562026473728,0.1997099240186252,N2 R9 sample 11_Subt2__0__18-39-10-314.csv,N2
15.0,60.0,,,,1.0,0.98,1.6,0.0,0.387375994058626,0.3393810706370892,0.2641904807701483,0.0,0.2169113970302374,0.1984759947456862,0.2133075118534672,0.2007934791958482,0.2005357899297757,0.0,0.2206457132750129,0.2236586022516466,N2 R9 sample 12_Subt2__0__18-39-33-813.csv,N2
35.0,65.0,81.97,80.33,137.7,1.0,0.98,1.68,0.0,0.4516296031922637,0.3311989267728127,0.0,0.2718983629420354,0.0,0.2327828790544901,0.2722497320706387,0.2307807444031269,0.2305260536680679,0.0,0.0,0.2313635575812718,N2 R10 sample 1_Subt2__0__13-28-42-247.csv,N2
35.0,65.0,81.97,80.33,137.7,1.0,0.98,1.68,0.0,0.3829319781211716,0.288416504143384,0.0,0.0,0.2493038252537258,0.2031666458073781,0.0,0.1923886341825587,0.187449244097233,0.0,0.0,0.1891372644276912,N2 R10 sample 2_Subt2__0__13-30-02-748.csv,N2
25.0,65.0,80.65,102.42,116.94,1.0,1.27,1.45,0.0,0.5762925338116147,0.4421210806693882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 3_Subt2__0__13-22-59-759.csv,N2
25.0,65.0,80.65,102.42,116.94,1.0,1.27,1.45,0.2646788370839282,0.4987939161480401,0.3531413516313164,0.2693349825956175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 4_Subt2__0__13-23-28-757.csv,N2
20.0,65.0,81.08,82.7,136.22,1.0,1.02,1.68,0.0,0.5117851177032167,0.3318557826936533,0.0,0.2712856822736605,0.2859019571831366,0.2555947800581293,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 5_Subt2__0__13-18-44-763.csv,N2
20.0,65.0,81.08,82.7,136.22,1.0,1.02,1.68,0.0,0.3975455119126636,0.2734060859724112,0.0,0.1941063037715152,0.1792464909054134,0.1840136761416205,0.1763437628073426,0.1760880536751455,0.1869133578663353,0.1866919947783073,0.0,0.1734048899422633,N2 R10 sample 6_Subt2__0__13-19-31-262.csv,N2
20.0,65.0,83.33,76.67,140.0,1.0,0.92,1.68,0.0,0.3865124106542025,0.283562479233545,0.0,0.2197398010405019,0.0,0.2237081470911605,0.1931636823788141,0.1931636823788141,0.1800031075098994,0.1797564390915447,0.1795522406286535,0.1733864133967234,N2 R10 sample 7_Subt2__0__13-22-12-258.csv,N2
20.0,65.0,83.33,76.67,140.0,1.0,0.92,1.68,0.0,0.3509436656465827,0.3188643758244659,0.0,0.2043313869521679,0.1887923666153761,0.1862439613188642,0.1862709702906628,0.1862031489566834,0.1792530720365096,0.1735120725672009,0.169781700260824,0.1740615540629964,N2 R10 sample 8_Subt2__0__13-20-22-753.csv,N2
15.0,65.0,80.0,88.0,132.0,1.0,1.1,1.65,0.0,0.35858146648444,0.5515605104095337,0.0,0.0,0.0,0.3299528415936658,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 9_Subt2__0__13-10-13-775.csv,N2
15.0,65.0,80.0,88.0,132.0,1.0,1.1,1.65,0.0,0.3874756161848473,0.4598058163636725,0.0,0.3338361049826602,0.0,0.2667012209384692,0.2660208630847198,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 10_Subt2__0__13-15-51-267.csv,N2
10.0,65.0,83.33,98.33,118.33,1.0,1.18,1.42,0.0,0.6040753220948015,0.4144119488045534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 11_Subt2__0__13-08-35-282.csv,N2
10.0,65.0,83.33,98.33,118.33,1.0,1.18,1.42,0.0,0.637095773742958,0.379812999900621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R10 sample 12_Subt2__0__13-08-13-778.csv,N2
25.0,70.0,77.52,96.9,125.58,1.0,1.25,1.62,0.0,0.6113844359976874,0.0,0.0,0.0,0.0,0.3568596267624633,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 1_Subt2__0__14-45-37-143.csv,N2
25.0,70.0,77.52,96.9,125.58,1.0,1.25,1.62,0.0,0.6135800638263909,0.0,0.0,0.0,0.0,0.3542482072437281,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 2_Subt2__0__14-43-47-146.csv,N2
20.0,70.0,80.0,96.0,124.0,1.0,1.2,1.55,0.0,0.6045455002681266,0.4139585071201352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 3_Subt2__0__14-41-51-150.csv,N2
20.0,70.0,80.0,96.0,124.0,1.0,1.2,1.55,0.0,0.5068968918737949,0.0,0.3281807892424888,0.0,0.0,0.3977142513472571,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 4_Subt2__0__14-41-34-649.csv,N2
20.0,70.0,82.19,94.52,123.29,1.0,1.15,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 5_Subt2__0__14-38-41-652.csv,N2
20.0,70.0,82.19,94.52,123.29,1.0,1.15,1.5,0.0,0.4099492573974712,0.5002648930425445,0.0,0.0,0.0,0.3050840657498737,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 6_Subt2__0__14-39-45-151.csv,N2
20.0,70.0,82.64,97.52,119.83,1.0,1.18,1.45,0.0,0.5803634486371826,0.4381357705036737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 7_Subt2__0__14-37-05-655.csv,N2
20.0,70.0,82.64,97.52,119.83,1.0,1.18,1.45,0.0,0.5990728842037708,0.4194376845879293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 8_Subt2__0__14-36-44-656.csv,N2
20.0,70.0,84.03,94.12,121.85,1.0,1.12,1.45,0.0,0.5071347767148903,0.334659019695922,0.2974700735599553,0.2569369068657001,0.2557047288262792,0.2658408755579198,0.2651301691450549,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 9_Subt2__0__14-35-06-655.csv,N2
20.0,70.0,84.03,94.12,121.85,1.0,1.12,1.45,0.4943893280618834,0.4217651568074041,0.3409961750666148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 10_Subt2__0__14-34-41-157.csv,N2
15.0,70.0,83.33,100.0,116.67,1.0,1.2,1.4,0.2902384480009358,0.5244909281928668,0.3270056527401465,0.2712983824519946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 11_Subt2__0__14-33-28-160.csv,N2
15.0,70.0,83.33,100.0,116.67,1.0,1.2,1.4,0.0,0.5372875882966887,0.366660739021136,0.0,0.3029972026337432,0.2868657570303332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 12_Subt2__0__14-32-46-161.csv,N2
30.0,85.0,76.34,95.42,128.24,1.0,1.25,1.68,0.0,0.4357319638044419,0.3049857175251796,0.2561836001081456,0.3047926504834921,0.0,0.3514980625771269,0.350839326650926,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 1_Subt2__0__16-04-13-534.csv,N2
30.0,85.0,76.34,95.42,128.24,1.0,1.25,1.68,0.0,0.3180017020490027,0.3540064462567907,0.2901575210988578,0.2422163904154829,0.0,0.3142871536607852,0.0,0.0,0.0,0.197448626771048,0.1973406941204399,0.1910052645346529,N2 R11 sample 2_Subt2__0__16-05-58-031.csv,N2
30.0,85.0,76.53,99.49,123.98,1.0,1.3,1.62,0.0,0.3866777711201305,0.3163816681111039,0.30470221979724,0.3539500305234568,0.0,0.4005098607259225,0.3999071914823139,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 3_Subt2__0__16-06-11-521.csv,N2
30.0,85.0,76.53,99.49,123.98,1.0,1.3,1.62,0.0,0.4235999130506824,0.2634656720564752,0.2215569958026804,0.2630998240217783,0.0,0.3059992356965713,0.0,0.0,0.0,0.0,0.2301614806489884,0.2336719412664076,N2 R11 sample 4_Subt2__0__16-06-29-522.csv,N2
25.0,85.0,75.95,93.42,130.63,1.0,1.23,1.72,0.0,0.3933361171965133,0.2788988055521627,0.245650023832176,0.2942435088574629,0.0,0.3362735074133147,0.0,0.0,0.0,0.0,0.2465873012492654,0.2500830095807209,N2 R11 sample 5_Subt2__0__16-01-00-038.csv,N2
25.0,85.0,75.95,93.42,130.63,1.0,1.23,1.72,0.0,0.4431858567983097,0.2687849907136554,0.2390765441792102,0.2230892480810913,0.0,0.2863554717701802,0.0,0.0,0.0,0.0,0.0,0.2191181326768112,N2 R11 sample 6_Subt2__0__16-01-22-038.csv,N2
25.0,85.0,74.63,105.97,119.4,1.0,1.42,1.6,0.3209719777027615,0.5827824817936019,0.0,0.0,0.0,0.0,0.2922264812228371,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 7_Subt2__0__16-01-55-537.csv,N2
25.0,85.0,74.63,105.97,119.4,1.0,1.42,1.6,0.0,0.3942865683678244,0.22112892918687,0.1985482319154414,0.2087027861137653,0.0,0.2215952666101327,0.0,0.0,0.1716133674447115,0.1614163602661166,0.1612781630375016,0.1554658202526775,N2 R11 sample 8_Subt2__0__16-02-32-530.csv,N2
25.0,85.0,78.33,96.34,125.33,1.0,1.23,1.6,0.0,0.4537961877597078,0.3341195855567009,0.2801038806201123,0.3104869742243119,0.0,0.3333936560843881,0.3327962256420986,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 9_Subt2__0__16-03-34-036.csv,N2
25.0,85.0,78.33,96.34,125.33,1.0,1.23,1.6,0.0,0.4083995984786062,0.2070528874929622,0.1989008168163245,0.2132140378791083,0.0,0.2648660160005238,0.0,0.0,0.2302441841643545,0.1834185034035842,0.1832291068112324,0.0,N2 R11 sample 10_Subt2__0__16-03-59-534.csv,N2
10.0,85.0,78.33,108.09,113.58,1.0,1.38,1.45,0.3796532593425208,0.5366060020754622,0.3573374182025059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R11 sample 11_Subt2__0__15-49-34-055.csv,N2
10.0,85.0,78.33,108.09,113.58,1.0,1.38,1.45,0.3169449287840852,0.5776940298933342,0.0,0.0,0.0,0.0,0.2955639066381306,0.282256715014397,0.2862741856639372,0.0,0.0,0.0,0.0,N2 R11 sample 12_Subt2__0__15-49-08-055.csv,N2
25.0,60.0,75.95,94.94,129.11,1.0,1.25,1.7,0.0,0.5497690190018455,0.3604957398103511,0.0,0.0,0.0,0.3133174279775091,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 1_Subt2__0__12-15-30-764.csv,N2
25.0,60.0,75.95,94.94,129.11,1.0,1.25,1.7,0.0,0.4169852703719875,0.4793462388745017,0.0,0.0,0.0,0.3516039430544875,0.0,0.0,0.2857786645636618,0.2827232081332551,0.2824681930698498,0.0,N2 R13 sample 2_Subt2__0__12-15-57-763.csv,N2
25.0,60.0,73.71,104.67,121.62,1.0,1.42,1.65,0.0,0.6007712874552825,0.0,0.0,0.0,0.0,0.3674808136410993,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 3_Subt2__0__12-17-10-254.csv,N2
25.0,60.0,73.71,104.67,121.62,1.0,1.42,1.65,0.0,0.6178762920271944,0.0,0.0,0.0,0.0,0.3360471858491943,0.0,0.0,0.3138759606047043,0.3135759276742101,0.3129184415802934,0.0,N2 R13 sample 4_Subt2__0__12-17-29-761.csv,N2
25.0,60.0,76.53,97.19,126.28,1.0,1.27,1.65,0.0,0.6339199825959908,0.0,0.0,0.0,0.0,0.3343116231176786,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 5_Subt2__0__12-19-05-759.csv,N2
25.0,60.0,76.53,97.19,126.28,1.0,1.27,1.65,0.0,0.3223798297747799,0.2923945903118818,0.0,0.2094551240145055,0.1745623847475848,0.1822414589105356,0.154201225158916,0.1540495507481674,0.1480578344207441,0.1446526184509189,0.1444663584470482,0.1546579388103325,N2 R13 sample 6_Subt2__0__12-19-49-259.csv,N2
25.0,60.0,77.92,97.4,124.68,1.0,1.25,1.6,0.0,0.4503805223154906,0.3907619146452893,0.0,0.0,0.34596817665359,0.0,0.0,0.2605458417589237,0.2603462672573191,0.2592525807842956,0.2590227147589286,0.0,N2 R13 sample 7_Subt2__0__12-20-18-258.csv,N2
25.0,60.0,77.92,97.4,124.68,1.0,1.25,1.6,0.0,0.4620790783795424,0.4480331255112871,0.0,0.0,0.0,0.3387870831557715,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 8_Subt2__0__12-20-46-257.csv,N2
20.0,60.0,79.37,97.62,123.02,1.0,1.23,1.55,0.0,0.4271427807147724,0.4159794042212344,0.0,0.3671045942742095,0.2566579043566664,0.3082853058821981,0.3074667282721861,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 9_Subt2__0__12-11-44-767.csv,N2
20.0,60.0,79.37,97.62,123.02,1.0,1.23,1.55,0.0,0.3437084727689228,0.4918040185495603,0.0,0.3578274771073919,0.0,0.3282238109645672,0.3275400515513043,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 10_Subt2__0__12-12-00-769.csv,N2
10.0,60.0,78.12,110.94,110.94,1.0,1.42,1.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 11_Subt2__0__12-03-19-281.csv,N2
10.0,60.0,78.12,110.94,110.94,1.0,1.42,1.42,0.0,0.5772854344079801,0.4412112049628282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R13 sample 12_Subt2__0__12-04-23-779.csv,N2
25.0,70.0,78.33,92.43,129.24,1.0,1.18,1.65,0.0,0.515839595072649,0.3239170810473806,0.0,0.0,0.0,0.3278319925486335,0.0,0.0,0.0,0.0,0.2680870171628919,0.2733306031904697,N2 R14 sample 1_Subt2__0__14-26-35-583.csv,N2
25.0,70.0,78.33,92.43,129.24,1.0,1.18,1.65,0.0,0.5231629760029869,0.3591311186249187,0.0,0.0,0.0,0.3819292145459873,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 2_Subt2__0__14-27-18-585.csv,N2
20.0,70.0,75.0,101.25,123.75,1.0,1.35,1.65,0.0,0.6413254817402195,0.0,0.0,0.0,0.0,0.3268870231200111,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 3_Subt2__0__14-28-00-584.csv,N2
20.0,70.0,75.0,101.25,123.75,1.0,1.35,1.65,0.0,0.5487828028521864,0.3617109561952803,0.0,0.0,0.0,0.3074462703227057,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 4_Subt2__0__14-28-36-584.csv,N2
20.0,70.0,77.52,96.9,125.58,1.0,1.25,1.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 5_Subt2__0__14-23-46-091.csv,N2
20.0,70.0,77.52,96.9,125.58,1.0,1.25,1.62,0.0,0.6371842957530085,0.0,0.0,0.0,0.0,0.3308375576036282,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 6_Subt2__0__14-25-12-089.csv,N2
20.0,70.0,75.57,114.86,109.57,1.0,1.52,1.45,0.5422962729599247,0.4089503140803951,0.0,0.0,0.3117818580916086,0.3108447357850977,0.3099108867439024,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 7_Subt2__0__14-23-03-091.csv,N2
20.0,70.0,75.57,114.86,109.57,1.0,1.52,1.45,0.6178850220783322,0.3816895049625793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 8_Subt2__0__14-22-42-091.csv,N2
15.0,70.0,78.95,104.21,116.84,1.0,1.32,1.48,0.0841828292481382,0.2853350884607579,0.2171211049034406,0.1553537517143082,0.1301985392756746,0.1084027116654672,0.1016059133170859,0.0917459247114882,0.0927508682248371,0.0894159449189763,0.089307837052681,0.090422264280867,0.0978263555445049,N2 R14 sample 9_Subt2__0__14-18-50-096.csv,N2
15.0,70.0,78.95,104.21,116.84,1.0,1.32,1.48,0.3548700282779682,0.4930847479530349,0.3213166464303388,0.2730856806231146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 10_Subt2__0__14-19-13-085.csv,N2
15.0,70.0,77.92,109.09,112.99,1.0,1.4,1.45,0.0,0.5953171736106021,0.4231871140967155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 11_Subt2__0__14-19-57-095.csv,N2
15.0,70.0,77.92,109.09,112.99,1.0,1.4,1.45,0.3491483065479703,0.648488413258122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R14 sample 12_Subt2__0__14-20-35-094.csv,N2
25.0,70.0,73.17,102.44,124.39,1.0,1.4,1.7,0.0,0.627029552440562,0.0,0.0,0.0,0.0,0.3411441870126404,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 1_Subt2__00__15-36-35-491.csv,N2
25.0,70.0,73.17,102.44,124.39,1.0,1.4,1.7,0.0,0.6142653639113888,0.0,0.0,0.0,0.0,0.3538579947815247,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 2_Subt2__00__15-35-57-492.csv,N2
25.0,70.0,75.76,104.55,119.7,1.0,1.38,1.58,0.352873701161349,0.5614180716089269,0.3560998728432558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 3_Subt2__0__15-34-34-493.csv,N2
25.0,70.0,75.76,104.55,119.7,1.0,1.38,1.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 4_Subt2__0__15-34-51-493.csv,N2
10.0,70.0,77.52,104.65,117.83,1.0,1.35,1.52,0.4108439760180341,0.5878184219226282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 5_Subt2__0__15-23-20-509.csv,N2
10.0,70.0,77.52,104.65,117.83,1.0,1.35,1.52,0.3095575099204512,0.5515532742063287,0.3659117796331629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 6_Subt2__0__15-23-43-007.csv,N2
10.0,70.0,79.58,107.43,113.0,1.0,1.35,1.42,0.0,0.5325742709158058,0.3825114538792807,0.0,0.3023249326992386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 7_Subt2__0__15-24-07-008.csv,N2
10.0,70.0,79.58,107.43,113.0,1.0,1.35,1.42,0.0,0.5891268046703396,0.4293758164161237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 8_Subt2__0__15-24-22-507.csv,N2
10.0,70.0,80.43,110.99,108.58,1.0,1.38,1.35,0.1298536877469256,0.288518149371989,0.2143509131742731,0.1777896882645204,0.1450721339550719,0.1189814940208713,0.1027060291054322,0.0955251453637994,0.0953924912662852,0.0854861120924167,0.085386445442352,0.091729559098299,0.0892036455106883,N2 R15 sample 9_Subt2__0__15-24-51-507.csv,N2
10.0,70.0,80.43,110.99,108.58,1.0,1.38,1.35,0.0,0.3906523589312384,0.280374722242373,0.2081215375264045,0.2369069287520749,0.0,0.2127681092623303,0.0,0.0,0.1879951554705631,0.1878850122253837,0.1741048686016716,0.1924024257251599,N2 R15 sample 10_Subt2__0__15-25-10-499.csv,N2
5.0,70.0,79.58,105.04,115.38,1.0,1.32,1.45,0.0,0.6002041809471547,0.4183078390791869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 11_Subt2__0__15-19-07-015.csv,N2
5.0,70.0,79.58,105.04,115.38,1.0,1.32,1.45,0.0,0.5962266225422694,0.422269467964158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N2 R15 sample 12_Subt2__0__15-19-54-013.csv,N2
60.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.3274141070760003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638262159378779,N3 R1 sample 1_Subt2__0__16-09-41-995.csv,N3
60.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.0,0.3303177324942588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617233310699124,N3 R1 sample 2_Subt2__0__16-11-28-492.csv,N3
35.0,150.0,,,,1.0,0.88,1.6,0.0,0.0,0.4112499911223032,0.0,0.0,0.2720293283352343,0.0,0.3473918456237539,0.3473918456237539,0.3563503350665045,0.3557945872314147,0.3779629067445434,0.0,N3 R1 sample 3_Subt2__0__15-36-44-539.csv,N3
35.0,150.0,,,,1.0,0.88,1.6,0.0,0.2864296509272766,0.3280782357485991,0.0,0.1942293016003178,0.0,0.2034505480170318,0.1467822149672654,0.1467822149672654,0.1665047175137343,0.1810103116609011,0.1552053172376802,0.1959398768099227,N3 R1 sample 4_Subt2__0__15-37-08-038.csv,N3
5.0,150.0,,,,1.0,0.62,1.6,0.0,0.0,0.4440064324056529,0.3721307702507883,0.0,0.0,0.0,0.4037117437219302,0.3772182579942473,0.3765339537280691,0.0,0.0,0.0,N3 R1 sample 5_Subt2__0__15-08-07-074.csv,N3
5.0,150.0,,,,1.0,0.62,1.6,0.0,0.0,0.4275992693891041,0.3611760261902353,0.0,0.2932909727090689,0.0,0.0,0.269911053304918,0.269591724469977,0.2447705028328853,0.2444206503766991,0.0,N3 R1 sample 6_Subt2__0__15-08-32-077.csv,N3
5.0,150.0,,,,1.0,0.4,1.6,0.0,0.0,0.2541052226281081,0.3020728347632112,0.0,0.0,0.0,0.0,0.4146601093166664,0.4146601093166664,0.4328123335686099,0.3829817498117957,0.0,N3 R1 sample 7_Subt2__0__15-09-09-077.csv,N3
5.0,150.0,,,,1.0,0.4,1.6,0.0,0.1374315642448723,0.2347813598390983,0.3023121929955136,0.2566319295537758,0.0,0.2593541276019735,0.0,0.2073759719764557,0.2072939263679202,0.2292839811354272,0.1289882349044452,0.1768142448850449,N3 R1 sample 8_Subt2__0__15-09-48-075.csv,N3
5.0,150.0,,,,1.0,0.4,1.45,0.0,0.0,0.26957244799305,0.3454197056950839,0.2833059731938808,0.0,0.0,0.0,0.3667388088205354,0.4231896312239954,0.0,0.0,0.0,N3 R1 sample 9_Subt2__0__15-10-12-075.csv,N3
