Anneal Time,Temperature,R BAAc,R MAI,QW 1,QW 1_std,QW 2,QW 2_std,QW 3,QW 3_std,QW 4,QW 4_std,QW 5,QW 5_std,QW 6,QW 6_std,QW 7,QW 7_std,QW 8,QW 8_std,QW 9,QW 9_std,QW 10,QW 10_std,QW 11,QW 11_std,QW 12,QW 12_std,QW 99,QW 99_std,source
20.0,60.0,1.505263157894737,1.45,0.2371480715751676,0.10723205930823639,0.5336621567878004,0.1223487704764407,0.2505929156250806,0.16689629392513175,0.03163565240682452,0.11585820641712732,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.08833155626763961,0.11708380965769838,0.05034137650346908,0.10735585345004288,0.014338927888789557,0.0983995915231747,0.12312417786986907,0.1402396731963884,0.029798650745450614,0.10859517880717931,0.027907206237740734,0.10902404612740785,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,1.6157894736842104,1.45,0.31008644268931684,0.11309871110247807,0.5136100406259163,0.1293011615858386,0.2505929156250806,0.16689629392513175,0.03176366616463809,0.12235605649906346,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1179889737253981,0.12338224679288172,0.06489856716619882,0.10950958362503367,0.028384362766304558,0.10238759300460978,0.12312417786986907,0.1402396731963884,0.04250688981356444,0.11461178260098331,0.04468905860998884,0.11467746556544046,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,1.7263157894736842,1.45,0.3757286653233058,0.12163426554429835,0.48215807219896595,0.13899850715816187,0.2505929156250806,0.16689629392513175,0.04463661297681598,0.13070788524169938,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13417384696085294,0.13091550998464657,0.07981231658727891,0.1113661261941875,0.044320763174016745,0.10731341141617678,0.12312417786986907,0.1402396731963884,0.05442731866707583,0.1227078174548951,0.06175973425084376,0.12168974326259421,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,1.836842105263158,1.45,0.43148231641551876,0.1316141202563381,0.4455539622711844,0.1493608437187448,0.2505929156250806,0.16689629392513175,0.0631414955394181,0.13802482345038108,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13942931952826865,0.1359804176253534,0.08697902488152102,0.11175243442340063,0.05906290078021213,0.11172221988005143,0.12312417786986907,0.1402396731963884,0.06401880757691028,0.13076052265426233,0.07609545462446536,0.12737924380038282,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,1.9473684210526319,1.45,0.47699217168522645,0.14153991218746517,0.4082642173374363,0.15850953652374766,0.2505929156250806,0.16689629392513175,0.08138560623543611,0.14300687915307111,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13927798415140455,0.1384023546632124,0.0894083545661176,0.11179393536841188,0.07098903121539697,0.11487022530617975,0.12312417786986907,0.1402396731963884,0.07081497571035505,0.13724713450978845,0.08658689205973652,0.13088995335242254,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,2.057894736842105,1.45,0.5125476192996727,0.15033495792261178,0.37319129192588385,0.16556464518967656,0.2505929156250806,0.16689629392513175,0.09636870126668073,0.1458734514732189,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1373080231565946,0.13933932451361072,0.09009137492512642,0.11179705409909704,0.07970319807799524,0.11678931129176638,0.12312417786986907,0.1402396731963884,0.07506943192161974,0.14175688761933672,0.0934940227951467,0.13269959235477152,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,2.168421052631579,1.45,0.5384082069759482,0.15752250919231656,0.3420584796611756,0.17047952801817803,0.2505929156250806,0.16689629392513175,0.1073465506010477,0.1473226653966008,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1351599574890887,0.139650618138821,0.09026180622744144,0.1117972425059069,0.08555922859428716,0.11782351132829469,0.12312417786986907,0.1402396731963884,0.07738711050971046,0.144556417935888,0.09764661836351073,0.13351342323636595,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,2.278947368421053,1.45,0.5546405365608876,0.16312200167944552,0.31578623421225205,0.17365843701631198,0.2505929156250806,0.16689629392513175,0.11483942868827468,0.14797509855967944,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1334107895208873,0.13974053656542498,0.090299925158649,0.11179725228549857,0.08926594838190324,0.1183242521173877,0.12312417786986907,0.1402396731963884,0.07848451537629605,0.14614229124340383,0.09997174541224249,0.13383627314080584,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,2.3894736842105266,1.45,0.5612243890411031,0.167463686751245,0.2947562793624725,0.17565722319245008,0.2505929156250806,0.16689629392513175,0.11986593038261527,0.1482423703774219,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.13221000032330865,0.13976222920909467,0.09030696784683671,0.11179725265866887,0.09161393442247927,0.11854882416160363,0.12312417786986907,0.1402396731963884,0.07904213187059861,0.146996783353249,0.1012804335995134,0.1339499428923282,0.13224564385510626,0.17717645291739312,GP_mean
20.0,60.0,2.5,1.45,0.5582726350509908,0.17100183802731767,0.27895120702485,0.17699625473117062,0.2505929156250806,0.16689629392513175,0.12345667944247238,0.14835912000406798,0.1102589961264353,0.13119088372929236,0.07529279109605537,0.10158036084682787,0.1315634341410462,0.1397672490597601,0.09030808085808302,0.11179725263229806,0.09329508601104015,0.11865661541325126,0.12312417786986907,0.1402396731963884,0.07960586506227675,0.1474900586006371,0.10217923663613013,0.13399203093850118,0.13224564385510626,0.17717645291739312,GP_mean
