Anneal Time,Temperature,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,source,QW 1_std,QW 2_std,QW 3_std,QW 4_std,QW 5_std,QW 6_std,QW 7_std,QW 8_std,QW 9_std,QW 10_std,QW 11_std,QW 12_std,QW 99_std
30.0,115.0,1.7999999999999998,1.2,0.5583406509229311,0.26031724538696316,0.2505929156250806,0.130909943293432,0.1102589961264353,0.07529279109605537,0.13431246034762603,0.0903038602008859,0.09264964019543367,0.12312417786986907,0.08015407448216215,0.10123685451885077,0.13224564385510626,GP_mean_4D,0.159192,0.171973,0.166896,0.147827,0.131191,0.10158,0.139739,0.111797,0.118169,0.14024,0.145488,0.133787,0.177176
30.0,115.0,1.7999999999999998,1.3857142857142857,0.5695641878146278,0.28711477756192944,0.2505929156250806,0.1358348719786452,0.1102589961264353,0.07529279109605537,0.13958465023108269,0.09022787163780102,0.08733906882816955,0.12312417786986907,0.07132668989130564,0.09425472398605102,0.13224564385510626,GP_mean_4D,0.146184,0.163841,0.166896,0.146045,0.131191,0.10158,0.139507,0.111797,0.116778,0.14024,0.141256,0.132905,0.177176
30.0,115.0,1.7999999999999998,1.5714285714285714,0.4235064462914004,0.30867558370527537,0.2505929156250806,0.15355829049564726,0.1102589961264353,0.07529279109605537,0.14918724738119415,0.09011180862317648,0.08586291076568994,0.12312417786986907,0.07602426051997259,0.09620722896841262,0.13224564385510626,GP_mean_4D,0.138823,0.158818,0.166896,0.1446,0.131191,0.10158,0.139191,0.111797,0.115728,0.14024,0.138422,0.132092,0.177176
30.0,115.0,1.7999999999999998,1.7571428571428571,0.1934570532621916,0.31633812932015604,0.2505929156250806,0.16322537323977607,0.1102589961264353,0.07529279109605537,0.1577042704032058,0.09002180184137865,0.10268322923579182,0.12312417786986907,0.10061118349526,0.11327624296545323,0.13224564385510626,GP_mean_4D,0.131938,0.153625,0.166896,0.142936,0.131191,0.10158,0.138835,0.111797,0.114545,0.14024,0.135323,0.13115,0.177176
30.0,115.0,1.7999999999999998,1.9428571428571428,0.01747635525182728,0.3150481964865037,0.2505929156250806,0.1572431970948621,0.1102589961264353,0.07529279109605537,0.17096354325847002,0.08509032954349735,0.1342367207396715,0.12312417786986907,0.13335392505459798,0.1368652824376921,0.13224564385510626,GP_mean_4D,0.120296,0.139182,0.166896,0.132036,0.131191,0.10158,0.132203,0.111512,0.10828,0.14024,0.123505,0.122927,0.177176
30.0,115.0,1.7999999999999998,2.1285714285714286,0.0,0.30675476684490127,0.2505929156250806,0.14517947333517287,0.1102589961264353,0.07529279109605537,0.15838317975714575,0.08819695881662525,0.1332378483143516,0.12312417786986907,0.13656422126207154,0.1333358085846679,0.13224564385510626,GP_mean_4D,0.13191,0.149132,0.166896,0.137794,0.131191,0.10158,0.135918,0.111752,0.111659,0.14024,0.130488,0.12724,0.177176
30.0,115.0,1.7999999999999998,2.314285714285714,0.007683535188642808,0.28898649877050353,0.2505929156250806,0.135772485964612,0.1102589961264353,0.07529279109605537,0.14009984233067468,0.090270245634133,0.11222969059734006,0.12312417786986907,0.12126067153433139,0.11808521036717112,0.13224564385510626,GP_mean_4D,0.154591,0.16876,0.166896,0.14699,0.131191,0.10158,0.139607,0.111797,0.117538,0.14024,0.1437,0.133349,0.177176
30.0,115.0,1.7999999999999998,2.5,0.04493130037631748,0.27118503787576487,0.2505929156250806,0.13398766436945114,0.1102589961264353,0.07529279109605537,0.13615493902893097,0.09031394272886968,0.1022148679104147,0.12312417786986907,0.11348016348916828,0.1129219500033846,0.13224564385510626,GP_mean_4D,0.16611,0.175326,0.166896,0.148306,0.131191,0.10158,0.139774,0.111797,0.118576,0.14024,0.14698,0.133989,0.177176
30.0,115.0,2.033333333333333,1.2,0.578729037922234,0.2683574956513962,0.2505929156250806,0.12541356694731703,0.1102589961264353,0.07529279109605537,0.13137191788275018,0.09030681424255306,0.09152723145993237,0.12312417786986907,0.07831248813357554,0.10022053511718569,0.13224564385510626,GP_mean_4D,0.166609,0.175246,0.166896,0.148202,0.131191,0.10158,0.139762,0.111797,0.118497,0.14024,0.146823,0.133936,0.177176
30.0,115.0,2.033333333333333,1.3857142857142857,0.6275528596447308,0.27612088775681565,0.2505929156250806,0.11975490702320636,0.1102589961264353,0.07529279109605537,0.1310049556582775,0.09027672817924712,0.08531878979612559,0.12312417786986907,0.07074007830417235,0.09427596377272632,0.13224564385510626,GP_mean_4D,0.156432,0.170072,0.166896,0.147388,0.131191,0.10158,0.139685,0.111797,0.117818,0.14024,0.14446,0.13357,0.177176
30.0,115.0,2.033333333333333,1.5714285714285714,0.5264257135917939,0.28707750168841106,0.2505929156250806,0.1272115805412196,0.1102589961264353,0.07529279109605537,0.13602871179391393,0.09027002495789782,0.08884854562770131,0.12312417786986907,0.07859638599659767,0.09834459573823315,0.13224564385510626,GP_mean_4D,0.149993,0.16681,0.166896,0.146933,0.131191,0.10158,0.139649,0.111797,0.117434,0.14024,0.143017,0.133379,0.177176
30.0,115.0,2.033333333333333,1.7571428571428571,0.32005643656809224,0.2982605217459571,0.2505929156250806,0.13919848237185545,0.1102589961264353,0.07529279109605537,0.14900912789401283,0.0899238236736395,0.1101031121866329,0.12312417786986907,0.10587859734127196,0.11635023891066863,0.13224564385510626,GP_mean_4D,0.137656,0.157019,0.166896,0.143379,0.131191,0.10158,0.138732,0.111796,0.114986,0.14024,0.136928,0.131265,0.177176
30.0,115.0,2.033333333333333,1.9428571428571428,0.13937540490865877,0.305696298646824,0.2505929156250806,0.1448515450097929,0.1102589961264353,0.07529279109605537,0.17681302704900542,0.07738645880175836,0.1420578416401671,0.12312417786986907,0.13931482667643436,0.14221360359129637,0.13224564385510626,GP_mean_4D,0.115607,0.132239,0.166896,0.124901,0.131191,0.10158,0.125453,0.109986,0.104555,0.14024,0.117185,0.116902,0.177176
30.0,115.0,2.033333333333333,2.1285714285714286,0.08550130632853507,0.30577518107062396,0.2505929156250806,0.13772038382998825,0.1102589961264353,0.07529279109605537,0.16243497404064158,0.08595908037492307,0.1353012541238291,0.12312417786986907,0.1371233261465342,0.13504103003276988,0.13224564385510626,GP_mean_4D,0.124164,0.142219,0.166896,0.133521,0.131191,0.10158,0.133161,0.1116,0.109176,0.14024,0.125487,0.124016,0.177176
30.0,115.0,2.033333333333333,2.314285714285714,0.11185582038321748,0.2917306594948702,0.2505929156250806,0.13048132710413415,0.1102589961264353,0.07529279109605537,0.1393197034536164,0.09024333923846242,0.11059327569113107,0.12312417786986907,0.11859177434580795,0.11656588668303772,0.13224564385510626,GP_mean_4D,0.148911,0.165634,0.166896,0.146376,0.131191,0.10158,0.139519,0.111797,0.117058,0.14024,0.142172,0.133044,0.177176
30.0,115.0,2.033333333333333,2.5,0.13087790796668994,0.2733390252707571,0.2505929156250806,0.13200415368309537,0.1102589961264353,0.07529279109605537,0.13554789218239496,0.09031330611278088,0.10176310766324712,0.12312417786986907,0.11274528832778541,0.1122615361769089,0.13224564385510626,GP_mean_4D,0.162001,0.173499,0.166896,0.148096,0.131191,0.10158,0.139761,0.111797,0.118385,0.14024,0.14623,0.133905,0.177176
30.0,115.0,2.2666666666666666,1.2,0.5505197760683253,0.2796472689871454,0.2505929156250806,0.12410003785862175,0.1102589961264353,0.07529279109605537,0.12980648061071387,0.09030368798037132,0.09151762984783238,0.12312417786986907,0.07736646680597721,0.10003436123135388,0.13224564385510626,GP_mean_4D,0.171382,0.176693,0.166896,0.148251,0.131191,0.10158,0.139756,0.111797,0.118563,0.14024,0.147252,0.13394,0.177176
30.0,115.0,2.2666666666666666,1.3857142857142857,0.6213570728399702,0.275917742816931,0.2505929156250806,0.11707902910730325,0.1102589961264353,0.07529279109605537,0.12833147468380604,0.09029148312660999,0.08629811513596014,0.12312417786986907,0.07134463567386456,0.09592294941262106,0.13224564385510626,GP_mean_4D,0.164011,0.173681,0.166896,0.14789,0.131191,0.10158,0.139727,0.111797,0.118245,0.14024,0.146033,0.133787,0.177176
30.0,115.0,2.2666666666666666,1.5714285714285714,0.5720144229430086,0.27246057127547807,0.2505929156250806,0.12093468512963806,0.1102589961264353,0.07529279109605537,0.13175837835097143,0.09029849134368086,0.09113742664373081,0.12312417786986907,0.07897299140804488,0.10018268080470108,0.13224564385510626,GP_mean_4D,0.159143,0.171889,0.166896,0.147809,0.131191,0.10158,0.139735,0.111797,0.11815,0.14024,0.14544,0.133777,0.177176
30.0,115.0,2.2666666666666666,1.7571428571428571,0.42528778501010644,0.2776040604058981,0.2505929156250806,0.1287628081609656,0.1102589961264353,0.07529279109605537,0.14107354434209077,0.090154129707599,0.10793261976569538,0.12312417786986907,0.10044891720975381,0.1131043140495183,0.13224564385510626,GP_mean_4D,0.14739,0.163581,0.166896,0.145424,0.131191,0.10158,0.139277,0.111797,0.116417,0.14024,0.14069,0.132472,0.177176
30.0,115.0,2.2666666666666666,1.9428571428571428,0.2823817858482273,0.2905784524900366,0.2505929156250806,0.13256513831896796,0.1102589961264353,0.07529279109605537,0.15733359083312373,0.08746155366983627,0.12825825744096123,0.12312417786986907,0.12344027519660285,0.1289455373621637,0.13224564385510626,GP_mean_4D,0.1291,0.146359,0.166896,0.136137,0.131191,0.10158,0.134944,0.111714,0.110674,0.14024,0.12847,0.126022,0.177176
30.0,115.0,2.2666666666666666,2.1285714285714286,0.23093042781892986,0.30148873300479956,0.2505929156250806,0.12793855583779387,0.1102589961264353,0.07529279109605537,0.1490353626178306,0.0890345714970554,0.1221630561917102,0.12312417786986907,0.1211003813737202,0.12320435530283405,0.13224564385510626,GP_mean_4D,0.132395,0.15107,0.166896,0.139778,0.131191,0.10158,0.137142,0.111781,0.112776,0.14024,0.132406,0.128767,0.177176
30.0,115.0,2.2666666666666666,2.314285714285714,0.23829348871888034,0.2964972603062975,0.2505929156250806,0.12623440558780602,0.1102589961264353,0.07529279109605537,0.13520747549042159,0.09026572209627273,0.10599168210061968,0.12312417786986907,0.11044932950213819,0.11167554314609647,0.13224564385510626,GP_mean_4D,0.149518,0.166254,0.166896,0.146665,0.131191,0.10158,0.139594,0.111797,0.11725,0.14024,0.142607,0.133222,0.177176
30.0,115.0,2.2666666666666666,2.5,0.2305913238364417,0.2815981280745289,0.2505929156250806,0.1332354285820374,0.1102589961264353,0.07529279109605537,0.1346461647017505,0.09031650030395741,0.10314020301742836,0.12312417786986907,0.11146887004608025,0.11171530272060477,0.13224564385510626,GP_mean_4D,0.16163,0.173173,0.166896,0.148014,0.131191,0.10158,0.139752,0.111797,0.118312,0.14024,0.146039,0.133864,0.177176
30.0,115.0,2.5,1.2,0.4902649022724796,0.2897651939517921,0.2505929156250806,0.1261876634707327,0.1102589961264353,0.07529279109605537,0.1297169470221365,0.09030060147335192,0.09341355636853886,0.12312417786986907,0.07886306931731688,0.10112485098789618,0.13224564385510626,GP_mean_4D,0.174983,0.177547,0.166896,0.148249,0.131191,0.10158,0.139749,0.111797,0.118584,0.14024,0.147455,0.133928,0.177176
30.0,115.0,2.5,1.3857142857142857,0.5696731506659641,0.28120455701168295,0.2505929156250806,0.1208458146729695,0.1102589961264353,0.07529279109605537,0.1286739100768018,0.09029685432084318,0.08968677504975989,0.12312417786986907,0.0742105450060621,0.0986455083720597,0.13224564385510626,GP_mean_4D,0.169946,0.175958,0.166896,0.148112,0.131191,0.10158,0.139739,0.111797,0.118456,0.14024,0.146901,0.133873,0.177176
30.0,115.0,2.5,1.5714285714285714,0.5661404415906957,0.26720066260029174,0.2505929156250806,0.12315332548022748,0.1102589961264353,0.07529279109605537,0.13111917282194457,0.09030976741586542,0.09344234978518265,0.12312417786986907,0.07955150369022974,0.1019620889416572,0.13224564385510626,GP_mean_4D,0.167294,0.175652,0.166896,0.14829,0.131191,0.10158,0.13977,0.111797,0.118567,0.14024,0.147037,0.133976,0.177176
30.0,115.0,2.5,1.7571428571428571,0.48823707444614656,0.26378238841037865,0.2505929156250806,0.12605060815522384,0.1102589961264353,0.07529279109605537,0.1351143431798083,0.09028882039142874,0.10251442608744017,0.12312417786986907,0.09195491358026998,0.10833285539733774,0.13224564385510626,GP_mean_4D,0.159493,0.171131,0.166896,0.147435,0.131191,0.10158,0.139678,0.111797,0.117883,0.14024,0.144806,0.133576,0.177176
30.0,115.0,2.5,1.9428571428571428,0.40000399130802305,0.2772436033146306,0.2505929156250806,0.12573677877128395,0.1102589961264353,0.07529279109605537,0.1399103943315524,0.09010446788922363,0.11091344993264494,0.12312417786986907,0.10304398686875016,0.11406365839409296,0.13224564385510626,GP_mean_4D,0.148788,0.163388,0.166896,0.145027,0.131191,0.10158,0.139155,0.111797,0.116165,0.14024,0.140266,0.132213,0.177176
30.0,115.0,2.5,2.1285714285714286,0.3595409634400599,0.2961673850236426,0.2505929156250806,0.12239546989677147,0.1102589961264353,0.07529279109605537,0.13583261386700052,0.090174897582167,0.10714957555624019,0.12312417786986907,0.10225041736221285,0.11041754121887971,0.13224564385510626,GP_mean_4D,0.147718,0.163661,0.166896,0.145516,0.131191,0.10158,0.139339,0.111797,0.11646,0.14024,0.140747,0.132551,0.177176
30.0,115.0,2.5,2.314285714285714,0.34783652288953787,0.30153228600383597,0.2505929156250806,0.1256890682774004,0.1102589961264353,0.07529279109605537,0.1315035668440806,0.0902802151056898,0.10190045234977521,0.12312417786986907,0.10205132276167471,0.1072425520617279,0.13224564385510626,GP_mean_4D,0.155113,0.169367,0.166896,0.147267,0.131191,0.10158,0.139668,0.111797,0.117731,0.14024,0.144135,0.133513,0.177176
30.0,115.0,2.5,2.5,0.3144856260975417,0.2928173687771041,0.2505929156250806,0.13673363362970767,0.1102589961264353,0.07529279109605537,0.13415504968306324,0.09031943923167489,0.10538262297463483,0.12312417786986907,0.11019269556109122,0.11157950694882096,0.13224564385510626,GP_mean_4D,0.164725,0.174344,0.166896,0.1481,0.131191,0.10158,0.139754,0.111797,0.118399,0.14024,0.146456,0.133892,0.177176
30.0,130.0,0.4,1.2,0.0,0.06640745007085039,0.2505929156250806,0.3666797717137815,0.1102589961264353,0.07529279109605537,0.1320053810475918,0.09353784329536292,0.104747730057132,0.12312417786986907,0.047820034465816584,0.11765330244223449,0.13224564385510626,GP_mean_4D,0.112054,0.129436,0.166896,0.124954,0.131191,0.10158,0.128169,0.111424,0.103519,0.14024,0.115578,0.117505,0.177176
30.0,130.0,0.4,1.3857142857142857,0.0,0.009477851374982471,0.2505929156250806,0.2650984330024937,0.1102589961264353,0.07529279109605537,0.11042751485093419,0.0929412770663673,0.17704808283460205,0.12312417786986907,0.11911822616949767,0.1440486658841434,0.13224564385510626,GP_mean_4D,0.11497,0.134415,0.166896,0.130816,0.131191,0.10158,0.133373,0.111752,0.106578,0.14024,0.120435,0.122522,0.177176
30.0,130.0,0.4,1.5714285714285714,0.0,0.022838438375840653,0.2505929156250806,0.12893402292002615,0.1102589961264353,0.07529279109605537,0.11113199740115894,0.09587066072389235,0.18811739140905925,0.12312417786986907,0.164031837545503,0.126369576736691,0.13224564385510626,GP_mean_4D,0.118882,0.138525,0.166896,0.133239,0.131191,0.10158,0.134319,0.111745,0.108354,0.14024,0.123555,0.124244,0.177176
30.0,130.0,0.4,1.7571428571428571,0.0253591312136977,0.09302212566353002,0.2505929156250806,0.11812892704106105,0.1102589961264353,0.07529279109605537,0.12531099705514862,0.09071623774783286,0.14845735723949682,0.12312417786986907,0.1710972220480837,0.13026147277554484,0.13224564385510626,GP_mean_4D,0.135852,0.154577,0.166896,0.142199,0.131191,0.10158,0.138462,0.111796,0.114096,0.14024,0.135128,0.130543,0.177176
30.0,130.0,0.4,1.9428571428571428,0.030032857141410615,0.17170415699394748,0.2505929156250806,0.1353534117114115,0.1102589961264353,0.07529279109605537,0.13222290881261017,0.09031911683962517,0.12084210076758592,0.12312417786986907,0.14294789363298926,0.11897535449375646,0.13224564385510626,GP_mean_4D,0.164034,0.173345,0.166896,0.147834,0.131191,0.10158,0.139728,0.111797,0.118184,0.14024,0.145843,0.133767,0.177176
30.0,130.0,0.4,2.1285714285714286,0.02550703792794115,0.22689549032053224,0.2505929156250806,0.14219500722538583,0.1102589961264353,0.07529279109605537,0.13378745337580752,0.09031566449727602,0.11121705512059808,0.12312417786986907,0.11857408541611887,0.11244078472460176,0.13224564385510626,GP_mean_4D,0.184197,0.181482,0.166896,0.148763,0.131191,0.10158,0.139792,0.111797,0.119003,0.14024,0.1491,0.134148,0.177176
30.0,130.0,0.4,2.314285714285714,0.024938057334477633,0.2555993402020268,0.2505929156250806,0.14379160353174728,0.1102589961264353,0.07529279109605537,0.1340180876150734,0.09031565536086646,0.10870698218961379,0.12312417786986907,0.10717327806437008,0.11070304026876421,0.13224564385510626,GP_mean_4D,0.193926,0.183671,0.166896,0.148843,0.131191,0.10158,0.139793,0.111797,0.119091,0.14024,0.149675,0.13417,0.177176
30.0,130.0,0.4,2.5,0.030361935541746106,0.26781790925439225,0.2505929156250806,0.14409951185961584,0.1102589961264353,0.07529279109605537,0.1340401891999416,0.09031565544403085,0.10812165426913213,0.12312417786986907,0.10298277254837082,0.11035052585555687,0.13224564385510626,GP_mean_4D,0.197673,0.184115,0.166896,0.148848,0.131191,0.10158,0.139793,0.111797,0.119098,0.14024,0.149749,0.134171,0.177176
30.0,130.0,0.6333333333333333,1.2,0.03510362939726944,0.08039494526493748,0.2505929156250806,0.3317639592094649,0.1102589961264353,0.07529279109605537,0.1300057626936355,0.09494249219782075,0.1137168875340624,0.12312417786986907,0.07495712449458775,0.13734465265614035,0.13224564385510626,GP_mean_4D,0.111819,0.129784,0.166896,0.125958,0.131191,0.10158,0.129417,0.111578,0.103817,0.14024,0.116127,0.118428,0.177176
30.0,130.0,0.6333333333333333,1.3857142857142857,0.0,0.044966270986779605,0.2505929156250806,0.24176987322165946,0.1102589961264353,0.07529279109605537,0.12280186969811326,0.09730749739584034,0.20018423754778703,0.12312417786986907,0.16665539815335073,0.18619352341916318,0.13224564385510626,GP_mean_4D,0.108972,0.126791,0.166896,0.124025,0.131191,0.10158,0.128401,0.111531,0.102606,0.14024,0.113829,0.117038,0.177176
30.0,130.0,0.6333333333333333,1.5714285714285714,0.0,0.06966055466106053,0.2505929156250806,0.10928535360722627,0.1102589961264353,0.07529279109605537,0.11436782062504924,0.09802310528462704,0.20920214507205842,0.12312417786986907,0.19731161637036776,0.17616013187573737,0.13224564385510626,GP_mean_4D,0.108953,0.126272,0.166896,0.122669,0.131191,0.10158,0.126593,0.111329,0.101893,0.14024,0.113067,0.115666,0.177176
30.0,130.0,0.6333333333333333,1.7571428571428571,0.0008957981399452114,0.12307951068561121,0.2505929156250806,0.10332398963573187,0.1102589961264353,0.07529279109605537,0.1264950942380476,0.09050273445172305,0.15925722421548694,0.12312417786986907,0.17392935163508993,0.1489064631231405,0.13224564385510626,GP_mean_4D,0.125765,0.144898,0.166896,0.13678,0.131191,0.10158,0.136086,0.11178,0.110559,0.14024,0.128103,0.126751,0.177176
30.0,130.0,0.6333333333333333,1.9428571428571428,0.0009028339709611088,0.18619138673219737,0.2505929156250806,0.1313846166784007,0.1102589961264353,0.07529279109605537,0.13291100719159474,0.09031948917008145,0.12431936646429598,0.12312417786986907,0.13495660456364275,0.12029222411533583,0.13224564385510626,GP_mean_4D,0.158068,0.170037,0.166896,0.147149,0.131191,0.10158,0.139639,0.111797,0.117637,0.14024,0.144183,0.133427,0.177176
30.0,130.0,0.6333333333333333,2.1285714285714286,0.0,0.23329864493972266,0.2505929156250806,0.1414764240453192,0.1102589961264353,0.07529279109605537,0.13398503052824268,0.09031568056073364,0.11204557665977288,0.12312417786986907,0.11408376148117957,0.11225906020221589,0.13224564385510626,GP_mean_4D,0.180973,0.180586,0.166896,0.148711,0.131191,0.10158,0.13979,0.111797,0.11895,0.14024,0.14882,0.134131,0.177176
30.0,130.0,0.6333333333333333,2.314285714285714,0.0017829768275203495,0.25785411947466375,0.2505929156250806,0.14353269776362962,0.1102589961264353,0.07529279109605537,0.1340661627726223,0.09031565507385601,0.10880743200333172,0.12312417786986907,0.10593030002951101,0.11068495090480308,0.13224564385510626,GP_mean_4D,0.191964,0.183401,0.166896,0.148839,0.131191,0.10158,0.139793,0.111797,0.119086,0.14024,0.149625,0.134169,0.177176
30.0,130.0,0.6333333333333333,2.5,0.013413835184202735,0.2679769719575682,0.2505929156250806,0.14388926794851117,0.1102589961264353,0.07529279109605537,0.1340574969993801,0.0903156554158776,0.10799380385024379,0.12312417786986907,0.10294086087963104,0.1103808679358983,0.13224564385510626,GP_mean_4D,0.196266,0.183992,0.166896,0.148847,0.131191,0.10158,0.139793,0.111797,0.119096,0.14024,0.149733,0.134171,0.177176
30.0,130.0,0.8666666666666667,1.2,0.14234619918877867,0.13550771699601183,0.2505929156250806,0.24405831375205705,0.1102589961264353,0.07529279109605537,0.13370416602290836,0.0919004329953896,0.11169860917559184,0.12312417786986907,0.09539183417703939,0.13420166396655323,0.13224564385510626,GP_mean_4D,0.120151,0.140534,0.166896,0.135136,0.131191,0.10158,0.135609,0.111778,0.109334,0.14024,0.12536,0.125727,0.177176
30.0,130.0,0.8666666666666667,1.3857142857142857,0.03870311835550597,0.1442234158711147,0.2505929156250806,0.22729716037774647,0.1102589961264353,0.07529279109605537,0.16810852798261774,0.09191639863457046,0.176346895334759,0.12312417786986907,0.1728824054112592,0.19330583373530116,0.13224564385510626,GP_mean_4D,0.109652,0.127708,0.166896,0.124965,0.131191,0.10158,0.129381,0.111669,0.103211,0.14024,0.114665,0.117886,0.177176
30.0,130.0,0.8666666666666667,1.5714285714285714,0.0,0.15986724121463863,0.2505929156250806,0.14080535940405836,0.1102589961264353,0.07529279109605537,0.16995349754037564,0.0904487772030912,0.18135674562951942,0.12312417786986907,0.19036546332951948,0.19051852459424298,0.13224564385510626,GP_mean_4D,0.104511,0.120003,0.166896,0.115739,0.131191,0.10158,0.119987,0.110577,0.097791,0.14024,0.107168,0.109552,0.177176
30.0,130.0,0.8666666666666667,1.7571428571428571,0.0,0.17317625572431938,0.2505929156250806,0.11879984366595633,0.1102589961264353,0.07529279109605537,0.14320436443107745,0.09063468470136299,0.14865188875646693,0.12312417786986907,0.15400101264676147,0.14325407873580126,0.13224564385510626,GP_mean_4D,0.120907,0.139763,0.166896,0.133243,0.131191,0.10158,0.1341,0.11175,0.108332,0.14024,0.124084,0.124086,0.177176
30.0,130.0,0.8666666666666667,1.9428571428571428,0.0,0.21075758566894462,0.2505929156250806,0.13731253656492545,0.1102589961264353,0.07529279109605537,0.13608923711019352,0.09032386636070483,0.12179980059643404,0.12312417786986907,0.12003150455627522,0.11716859773888864,0.13224564385510626,GP_mean_4D,0.153985,0.167781,0.166896,0.146647,0.131191,0.10158,0.139564,0.111797,0.117249,0.14024,0.143033,0.133169,0.177176
30.0,130.0,0.8666666666666667,2.1285714285714286,0.0,0.2442782338556517,0.2505929156250806,0.14259813644032288,0.1102589961264353,0.07529279109605537,0.1345524892829293,0.09031559963245335,0.1116552980781451,0.12312417786986907,0.10838515351929243,0.11169813546763989,0.13224564385510626,GP_mean_4D,0.177507,0.179573,0.166896,0.14865,0.131191,0.10158,0.139789,0.111797,0.11889,0.14024,0.148499,0.134111,0.177176
30.0,130.0,0.8666666666666667,2.314285714285714,0.0,0.2614458958379013,0.2505929156250806,0.14331120940972467,0.1102589961264353,0.07529279109605537,0.13418924349009018,0.09031565008829373,0.1086347320085938,0.12312417786986907,0.10476331951125871,0.1107188952961479,0.13224564385510626,GP_mean_4D,0.189068,0.182894,0.166896,0.148829,0.131191,0.10158,0.139793,0.111797,0.119073,0.14024,0.149516,0.134167,0.177176
30.0,130.0,0.8666666666666667,2.5,0.0,0.26784932440196935,0.2505929156250806,0.14342811925280446,0.1102589961264353,0.07529279109605537,0.13410299310734253,0.09031565499123959,0.10763862843777991,0.12312417786986907,0.10309003783667095,0.11045390764535912,0.13224564385510626,GP_mean_4D,0.193855,0.18369,0.166896,0.148844,0.131191,0.10158,0.139793,0.111797,0.119092,0.14024,0.149682,0.13417,0.177176
30.0,130.0,1.1,1.2,0.2779434493207508,0.20486895518431109,0.2505929156250806,0.18170888014480774,0.1102589961264353,0.07529279109605537,0.13708331603297638,0.09030952850838095,0.1033457691017744,0.12312417786986907,0.09435736230776821,0.11945525522803947,0.13224564385510626,GP_mean_4D,0.129038,0.150246,0.166896,0.141257,0.131191,0.10158,0.138416,0.111797,0.113333,0.14024,0.132841,0.130109,0.177176
30.0,130.0,1.1,1.3857142857142857,0.14486081475100765,0.2440012884102238,0.2505929156250806,0.23988198027093505,0.1102589961264353,0.07529279109605537,0.1938363269922873,0.08581957731840274,0.14226109062123227,0.12312417786986907,0.13147745933594052,0.15554116309065638,0.13224564385510626,GP_mean_4D,0.113816,0.132567,0.166896,0.12837,0.131191,0.10158,0.130949,0.111625,0.105513,0.14024,0.118596,0.120395,0.177176
30.0,130.0,1.1,1.5714285714285714,0.01935330532955852,0.2385313926296819,0.2505929156250806,0.23706582185603092,0.1102589961264353,0.07529279109605537,0.2127884045222355,0.08383711324639845,0.1496669481787725,0.12312417786986907,0.13082146634145436,0.13212278913176317,0.13224564385510626,GP_mean_4D,0.106018,0.121651,0.166896,0.116913,0.131191,0.10158,0.120678,0.110678,0.098828,0.14024,0.108515,0.110533,0.177176
30.0,130.0,1.1,1.7571428571428571,0.0,0.22034534205724077,0.2505929156250806,0.17812530750871164,0.1102589961264353,0.07529279109605537,0.16088010349568127,0.09055192439951032,0.1296360820675851,0.12312417786986907,0.11492417946561254,0.11262355781991777,0.13224564385510626,GP_mean_4D,0.122058,0.141607,0.166896,0.134752,0.131191,0.10158,0.134964,0.111766,0.109316,0.14024,0.125695,0.12525,0.177176
30.0,130.0,1.1,1.9428571428571428,0.0,0.23737457896965924,0.2505929156250806,0.1535201669084657,0.1102589961264353,0.07529279109605537,0.14005540909674277,0.09031553231658236,0.11527487148740531,0.12312417786986907,0.10504705778525313,0.11176914244287796,0.13224564385510626,GP_mean_4D,0.15101,0.166531,0.166896,0.146534,0.131191,0.10158,0.139562,0.111797,0.117155,0.14024,0.142553,0.133133,0.177176
30.0,130.0,1.1,2.1285714285714286,0.0,0.25684629654360014,0.2505929156250806,0.14483350209253198,0.1102589961264353,0.07529279109605537,0.13542775491592632,0.09031484304111985,0.11061848293417995,0.12312417786986907,0.10481089155772977,0.11147119089050933,0.13224564385510626,GP_mean_4D,0.172562,0.177797,0.166896,0.148509,0.131191,0.10158,0.139783,0.111797,0.118756,0.14024,0.147864,0.134062,0.177176
30.0,130.0,1.1,2.314285714285714,0.0,0.26493178824808344,0.2505929156250806,0.14266424598833324,0.1102589961264353,0.07529279109605537,0.1344303695673567,0.0903155834321341,0.1082640229753938,0.12312417786986907,0.10467799203212252,0.11097238310774983,0.13224564385510626,GP_mean_4D,0.184366,0.181749,0.166896,0.148784,0.131191,0.10158,0.139792,0.111797,0.119024,0.14024,0.149204,0.134154,0.177176
30.0,130.0,1.1,2.5,0.0,0.26642208896222763,0.2505929156250806,0.14237657483147925,0.1102589961264353,0.07529279109605537,0.13419425417440944,0.09031564942063319,0.10690986707801833,0.12312417786986907,0.10357582544373622,0.11057326404092002,0.13224564385510626,GP_mean_4D,0.189873,0.182984,0.166896,0.14883,0.131191,0.10158,0.139793,0.111797,0.119075,0.14024,0.149531,0.134167,0.177176
30.0,130.0,1.3333333333333335,1.2,0.41446960424486734,0.24870776997258892,0.2505929156250806,0.15278888872831567,0.1102589961264353,0.07529279109605537,0.13729828753571774,0.09021983849279713,0.09911987244357258,0.12312417786986907,0.08810683174422312,0.10905456047586506,0.13224564385510626,GP_mean_4D,0.138768,0.158773,0.166896,0.144704,0.131191,0.10158,0.13929,0.111797,0.115781,0.14024,0.13844,0.132199,0.177176
